"","time","month","year","yloc","xloc","value","long","lat","fixedtime","fixedyear","realyear"
"2614760",372,12,31,8,38,1.79,10,50,"1880-12-01",1880,1880
"2614796",373,1,32,8,38,-5.47,10,50,"1881-01-01",1881,1881
"2614832",374,2,32,8,38,-0.89,10,50,"1881-02-01",1881,1881
"2614868",375,3,32,8,38,-1.06,10,50,"1881-03-01",1881,1881
"2614904",376,4,32,8,38,-2,10,50,"1881-04-01",1881,1881
"2614940",377,5,32,8,38,-0.31,10,50,"1881-05-01",1881,1881
"2614976",378,6,32,8,38,-0.37,10,50,"1881-06-01",1881,1881
"2615012",379,7,32,8,38,1.13,10,50,"1881-07-01",1881,1881
"2615048",380,8,32,8,38,-1.36,10,50,"1881-08-01",1881,1881
"2615084",381,9,32,8,38,-0.98,10,50,"1881-09-01",1881,1881
"2615120",382,10,32,8,38,-3.39,10,50,"1881-10-01",1881,1881
"2615156",383,11,32,8,38,1.29,10,50,"1881-11-01",1881,1881
"2615192",384,12,32,8,38,-0.36,10,50,"1881-12-01",1881,1881
"2615228",385,1,33,8,38,0.09,10,50,"1882-01-01",1882,1882
"2615264",386,2,33,8,38,1.4,10,50,"1882-02-01",1882,1882
"2615300",387,3,33,8,38,2.47,10,50,"1882-03-01",1882,1882
"2615336",388,4,33,8,38,0.36,10,50,"1882-04-01",1882,1882
"2615372",389,5,33,8,38,-0.55,10,50,"1882-05-01",1882,1882
"2615408",390,6,33,8,38,-0.47,10,50,"1882-06-01",1882,1882
"2615444",391,7,33,8,38,-0.11,10,50,"1882-07-01",1882,1882
"2615480",392,8,33,8,38,-1.45,10,50,"1882-08-01",1882,1882
"2615516",393,9,33,8,38,-0.43,10,50,"1882-09-01",1882,1882
"2615552",394,10,33,8,38,-0.21,10,50,"1882-10-01",1882,1882
"2615588",395,11,33,8,38,-0.32,10,50,"1882-11-01",1882,1882
"2615624",396,12,33,8,38,-0.96,10,50,"1882-12-01",1882,1882
"2615660",397,1,34,8,38,-0.56,10,50,"1883-01-01",1883,1883
"2615696",398,2,34,8,38,2.58,10,50,"1883-02-01",1883,1883
"2615732",399,3,34,8,38,-4.05,10,50,"1883-03-01",1883,1883
"2615768",400,4,34,8,38,-0.6,10,50,"1883-04-01",1883,1883
"2615804",401,5,34,8,38,0.22,10,50,"1883-05-01",1883,1883
"2615840",402,6,34,8,38,0.91,10,50,"1883-06-01",1883,1883
"2615876",403,7,34,8,38,0.05,10,50,"1883-07-01",1883,1883
"2615912",404,8,34,8,38,-0.54,10,50,"1883-08-01",1883,1883
"2615948",405,9,34,8,38,-0.36,10,50,"1883-09-01",1883,1883
"2615984",406,10,34,8,38,-0.43,10,50,"1883-10-01",1883,1883
"2616020",407,11,34,8,38,0.08,10,50,"1883-11-01",1883,1883
"2616056",408,12,34,8,38,0.14,10,50,"1883-12-01",1883,1883
"2616092",409,1,35,8,38,2.49,10,50,"1884-01-01",1884,1884
"2616128",410,2,35,8,38,2.31,10,50,"1884-02-01",1884,1884
"2616164",411,3,35,8,38,1.39,10,50,"1884-03-01",1884,1884
"2616200",412,4,35,8,38,-0.64,10,50,"1884-04-01",1884,1884
"2616236",413,5,35,8,38,0.48,10,50,"1884-05-01",1884,1884
"2616272",414,6,35,8,38,-1.54,10,50,"1884-06-01",1884,1884
"2616308",415,7,35,8,38,1.2,10,50,"1884-07-01",1884,1884
"2616344",416,8,35,8,38,0.88,10,50,"1884-08-01",1884,1884
"2616380",417,9,35,8,38,1.12,10,50,"1884-09-01",1884,1884
"2616416",418,10,35,8,38,-0.54,10,50,"1884-10-01",1884,1884
"2616452",419,11,35,8,38,-1.72,10,50,"1884-11-01",1884,1884
"2616488",420,12,35,8,38,0.79,10,50,"1884-12-01",1884,1884
"2616524",421,1,36,8,38,-2.45,10,50,"1885-01-01",1885,1885
"2616560",422,2,36,8,38,2.07,10,50,"1885-02-01",1885,1885
"2616596",423,3,36,8,38,-0.76,10,50,"1885-03-01",1885,1885
"2616632",424,4,36,8,38,1.6,10,50,"1885-04-01",1885,1885
"2616668",425,5,36,8,38,-1.55,10,50,"1885-05-01",1885,1885
"2616704",426,6,36,8,38,0.51,10,50,"1885-06-01",1885,1885
"2616740",427,7,36,8,38,0.11,10,50,"1885-07-01",1885,1885
"2616776",428,8,36,8,38,-1.78,10,50,"1885-08-01",1885,1885
"2616812",429,9,36,8,38,-1.21,10,50,"1885-09-01",1885,1885
"2616848",430,10,36,8,38,-1.96,10,50,"1885-10-01",1885,1885
"2616884",431,11,36,8,38,-1.98,10,50,"1885-11-01",1885,1885
"2616920",432,12,36,8,38,-1.03,10,50,"1885-12-01",1885,1885
"2616956",433,1,37,8,38,-0.92,10,50,"1886-01-01",1886,1886
"2616992",434,2,37,8,38,-3.02,10,50,"1886-02-01",1886,1886
"2617028",435,3,37,8,38,-2.19,10,50,"1886-03-01",1886,1886
"2617064",436,4,37,8,38,0.93,10,50,"1886-04-01",1886,1886
"2617100",437,5,37,8,38,0.36,10,50,"1886-05-01",1886,1886
"2617136",438,6,37,8,38,-0.57,10,50,"1886-06-01",1886,1886
"2617172",439,7,37,8,38,-0.11,10,50,"1886-07-01",1886,1886
"2617208",440,8,37,8,38,0.51,10,50,"1886-08-01",1886,1886
"2617244",441,9,37,8,38,1.45,10,50,"1886-09-01",1886,1886
"2617280",442,10,37,8,38,0.35,10,50,"1886-10-01",1886,1886
"2617316",443,11,37,8,38,1.17,10,50,"1886-11-01",1886,1886
"2617352",444,12,37,8,38,-0.43,10,50,"1886-12-01",1886,1886
"2617388",445,1,38,8,38,-2.9,10,50,"1887-01-01",1887,1887
"2617424",446,2,38,8,38,-0.69,10,50,"1887-02-01",1887,1887
"2617460",447,3,38,8,38,-2.19,10,50,"1887-03-01",1887,1887
"2617496",448,4,38,8,38,-0.81,10,50,"1887-04-01",1887,1887
"2617532",449,5,38,8,38,-2.05,10,50,"1887-05-01",1887,1887
"2617568",450,6,38,8,38,-0.1,10,50,"1887-06-01",1887,1887
"2617604",451,7,38,8,38,0.94,10,50,"1887-07-01",1887,1887
"2617640",452,8,38,8,38,-0.95,10,50,"1887-08-01",1887,1887
"2617676",453,9,38,8,38,-1.53,10,50,"1887-09-01",1887,1887
"2617712",454,10,38,8,38,-3.46,10,50,"1887-10-01",1887,1887
"2617748",455,11,38,8,38,-1.65,10,50,"1887-11-01",1887,1887
"2617784",456,12,38,8,38,-1.6,10,50,"1887-12-01",1887,1887
"2617820",457,1,39,8,38,-1.75,10,50,"1888-01-01",1888,1888
"2617856",458,2,39,8,38,-2.8,10,50,"1888-02-01",1888,1888
"2617892",459,3,39,8,38,-3.12,10,50,"1888-03-01",1888,1888
"2617928",460,4,39,8,38,-2.18,10,50,"1888-04-01",1888,1888
"2617964",461,5,39,8,38,-0.91,10,50,"1888-05-01",1888,1888
"2618000",462,6,39,8,38,-0.19,10,50,"1888-06-01",1888,1888
"2618036",463,7,39,8,38,-2.26,10,50,"1888-07-01",1888,1888
"2618072",464,8,39,8,38,-1.88,10,50,"1888-08-01",1888,1888
"2618108",465,9,39,8,38,-1.33,10,50,"1888-09-01",1888,1888
"2618144",466,10,39,8,38,-2.08,10,50,"1888-10-01",1888,1888
"2618180",467,11,39,8,38,-0.5,10,50,"1888-11-01",1888,1888
"2618216",468,12,39,8,38,-0.02,10,50,"1888-12-01",1888,1888
"2618252",469,1,40,8,38,-1,10,50,"1889-01-01",1889,1889
"2618288",470,2,40,8,38,-1.5,10,50,"1889-02-01",1889,1889
"2618324",471,3,40,8,38,-2.01,10,50,"1889-03-01",1889,1889
"2618360",472,4,40,8,38,-0.33,10,50,"1889-04-01",1889,1889
"2618396",473,5,40,8,38,3.18,10,50,"1889-05-01",1889,1889
"2618432",474,6,40,8,38,3.25,10,50,"1889-06-01",1889,1889
"2618468",475,7,40,8,38,-0.59,10,50,"1889-07-01",1889,1889
"2618504",476,8,40,8,38,-0.93,10,50,"1889-08-01",1889,1889
"2618540",477,9,40,8,38,-1.69,10,50,"1889-09-01",1889,1889
"2618576",478,10,40,8,38,-1.44,10,50,"1889-10-01",1889,1889
"2618612",479,11,40,8,38,-1.38,10,50,"1889-11-01",1889,1889
"2618648",480,12,40,8,38,-2.44,10,50,"1889-12-01",1889,1889
"2618684",481,1,41,8,38,1.37,10,50,"1890-01-01",1890,1890
"2618720",482,2,41,8,38,-1.73,10,50,"1890-02-01",1890,1890
"2618756",483,3,41,8,38,0.32,10,50,"1890-03-01",1890,1890
"2618792",484,4,41,8,38,-0.9,10,50,"1890-04-01",1890,1890
"2618828",485,5,41,8,38,1.02,10,50,"1890-05-01",1890,1890
"2618864",486,6,41,8,38,-1.07,10,50,"1890-06-01",1890,1890
"2618900",487,7,41,8,38,-1.51,10,50,"1890-07-01",1890,1890
"2618936",488,8,41,8,38,-0.64,10,50,"1890-08-01",1890,1890
"2618972",489,9,41,8,38,-0.13,10,50,"1890-09-01",1890,1890
"2619008",490,10,41,8,38,-1.17,10,50,"1890-10-01",1890,1890
"2619044",491,11,41,8,38,-1.02,10,50,"1890-11-01",1890,1890
"2619080",492,12,41,8,38,-5.84,10,50,"1890-12-01",1890,1890
"2619116",493,1,42,8,38,-4.33,10,50,"1891-01-01",1891,1891
"2619152",494,2,42,8,38,-1.01,10,50,"1891-02-01",1891,1891
"2619188",495,3,42,8,38,-1.36,10,50,"1891-03-01",1891,1891
"2619224",496,4,42,8,38,-2.07,10,50,"1891-04-01",1891,1891
"2619260",497,5,42,8,38,-0.29,10,50,"1891-05-01",1891,1891
"2619296",498,6,42,8,38,-0.76,10,50,"1891-06-01",1891,1891
"2619332",499,7,42,8,38,-0.85,10,50,"1891-07-01",1891,1891
"2619368",500,8,42,8,38,-1.59,10,50,"1891-08-01",1891,1891
"2619404",501,9,42,8,38,0.38,10,50,"1891-09-01",1891,1891
"2619440",502,10,42,8,38,0.49,10,50,"1891-10-01",1891,1891
"2619476",503,11,42,8,38,-1.09,10,50,"1891-11-01",1891,1891
"2619512",504,12,42,8,38,0.34,10,50,"1891-12-01",1891,1891
"2619548",505,1,43,8,38,-1.51,10,50,"1892-01-01",1892,1892
"2619584",506,2,43,8,38,-0.1,10,50,"1892-02-01",1892,1892
"2619620",507,3,43,8,38,-2.69,10,50,"1892-03-01",1892,1892
"2619656",508,4,43,8,38,-0.71,10,50,"1892-04-01",1892,1892
"2619692",509,5,43,8,38,-0.16,10,50,"1892-05-01",1892,1892
"2619728",510,6,43,8,38,-0.38,10,50,"1892-06-01",1892,1892
"2619764",511,7,43,8,38,-1.42,10,50,"1892-07-01",1892,1892
"2619800",512,8,43,8,38,0.39,10,50,"1892-08-01",1892,1892
"2619836",513,9,43,8,38,-0.34,10,50,"1892-09-01",1892,1892
"2619872",514,10,43,8,38,-1.63,10,50,"1892-10-01",1892,1892
"2619908",515,11,43,8,38,-1.11,10,50,"1892-11-01",1892,1892
"2619944",516,12,43,8,38,-2.52,10,50,"1892-12-01",1892,1892
"2619980",517,1,44,8,38,-6,10,50,"1893-01-01",1893,1893
"2620016",518,2,44,8,38,1.01,10,50,"1893-02-01",1893,1893
"2620052",519,3,44,8,38,0.34,10,50,"1893-03-01",1893,1893
"2620088",520,4,44,8,38,1.53,10,50,"1893-04-01",1893,1893
"2620124",521,5,44,8,38,0.19,10,50,"1893-05-01",1893,1893
"2620160",522,6,44,8,38,0.82,10,50,"1893-06-01",1893,1893
"2620196",523,7,44,8,38,0.23,10,50,"1893-07-01",1893,1893
"2620232",524,8,44,8,38,0.53,10,50,"1893-08-01",1893,1893
"2620268",525,9,44,8,38,-0.83,10,50,"1893-09-01",1893,1893
"2620304",526,10,44,8,38,0.31,10,50,"1893-10-01",1893,1893
"2620340",527,11,44,8,38,-1.72,10,50,"1893-11-01",1893,1893
"2620376",528,12,44,8,38,-0.4,10,50,"1893-12-01",1893,1893
"2620412",529,1,45,8,38,-1.44,10,50,"1894-01-01",1894,1894
"2620448",530,2,45,8,38,1.36,10,50,"1894-02-01",1894,1894
"2620484",531,3,45,8,38,1.31,10,50,"1894-03-01",1894,1894
"2620520",532,4,45,8,38,2.76,10,50,"1894-04-01",1894,1894
"2620556",533,5,45,8,38,-0.97,10,50,"1894-05-01",1894,1894
"2620592",534,6,45,8,38,-1.09,10,50,"1894-06-01",1894,1894
"2620628",535,7,45,8,38,0.6,10,50,"1894-07-01",1894,1894
"2620664",536,8,45,8,38,-1.08,10,50,"1894-08-01",1894,1894
"2620700",537,9,45,8,38,-2.57,10,50,"1894-09-01",1894,1894
"2620736",538,10,45,8,38,-1.2,10,50,"1894-10-01",1894,1894
"2620772",539,11,45,8,38,0.43,10,50,"1894-11-01",1894,1894
"2620808",540,12,45,8,38,0.37,10,50,"1894-12-01",1894,1894
"2620844",541,1,46,8,38,-2.76,10,50,"1895-01-01",1895,1895
"2620880",542,2,46,8,38,-6.4,10,50,"1895-02-01",1895,1895
"2620916",543,3,46,8,38,-2.04,10,50,"1895-03-01",1895,1895
"2620952",544,4,46,8,38,1.04,10,50,"1895-04-01",1895,1895
"2620988",545,5,46,8,38,0.23,10,50,"1895-05-01",1895,1895
"2621024",546,6,46,8,38,-0.07,10,50,"1895-06-01",1895,1895
"2621060",547,7,46,8,38,-0.41,10,50,"1895-07-01",1895,1895
"2621096",548,8,46,8,38,-0.06,10,50,"1895-08-01",1895,1895
"2621132",549,9,46,8,38,1.47,10,50,"1895-09-01",1895,1895
"2621168",550,10,46,8,38,-1.69,10,50,"1895-10-01",1895,1895
"2621204",551,11,46,8,38,0.13,10,50,"1895-11-01",1895,1895
"2621240",552,12,46,8,38,-1.33,10,50,"1895-12-01",1895,1895
"2621276",553,1,47,8,38,-0.78,10,50,"1896-01-01",1896,1896
"2621312",554,2,47,8,38,-0.14,10,50,"1896-02-01",1896,1896
"2621348",555,3,47,8,38,1.37,10,50,"1896-03-01",1896,1896
"2621384",556,4,47,8,38,-0.86,10,50,"1896-04-01",1896,1896
"2621420",557,5,47,8,38,-1.09,10,50,"1896-05-01",1896,1896
"2621456",558,6,47,8,38,2.06,10,50,"1896-06-01",1896,1896
"2621492",559,7,47,8,38,0.18,10,50,"1896-07-01",1896,1896
"2621528",560,8,47,8,38,-1.55,10,50,"1896-08-01",1896,1896
"2621564",561,9,47,8,38,-0.18,10,50,"1896-09-01",1896,1896
"2621600",562,10,47,8,38,-1.03,10,50,"1896-10-01",1896,1896
"2621636",563,11,47,8,38,-2.4,10,50,"1896-11-01",1896,1896
"2621672",564,12,47,8,38,-1.34,10,50,"1896-12-01",1896,1896
"2621708",565,1,48,8,38,-3.16,10,50,"1897-01-01",1897,1897
"2621744",566,2,48,8,38,0.14,10,50,"1897-02-01",1897,1897
"2621780",567,3,48,8,38,1.22,10,50,"1897-03-01",1897,1897
"2621816",568,4,48,8,38,0.04,10,50,"1897-04-01",1897,1897
"2621852",569,5,48,8,38,-0.75,10,50,"1897-05-01",1897,1897
"2621888",570,6,48,8,38,1.77,10,50,"1897-06-01",1897,1897
"2621924",571,7,48,8,38,-0.62,10,50,"1897-07-01",1897,1897
"2621960",572,8,48,8,38,0.83,10,50,"1897-08-01",1897,1897
"2621996",573,9,48,8,38,-1.41,10,50,"1897-09-01",1897,1897
"2622032",574,10,48,8,38,-1.26,10,50,"1897-10-01",1897,1897
"2622068",575,11,48,8,38,-1.59,10,50,"1897-11-01",1897,1897
"2622104",576,12,48,8,38,0.3,10,50,"1897-12-01",1897,1897
"2622140",577,1,49,8,38,2.48,10,50,"1898-01-01",1898,1898
"2622176",578,2,49,8,38,1.42,10,50,"1898-02-01",1898,1898
"2622212",579,3,49,8,38,-0.79,10,50,"1898-03-01",1898,1898
"2622248",580,4,49,8,38,0.29,10,50,"1898-04-01",1898,1898
"2622284",581,5,49,8,38,-1.05,10,50,"1898-05-01",1898,1898
"2622320",582,6,49,8,38,-0.51,10,50,"1898-06-01",1898,1898
"2622356",583,7,49,8,38,-2.42,10,50,"1898-07-01",1898,1898
"2622392",584,8,49,8,38,1.08,10,50,"1898-08-01",1898,1898
"2622428",585,9,49,8,38,0.64,10,50,"1898-09-01",1898,1898
"2622464",586,10,49,8,38,-0.45,10,50,"1898-10-01",1898,1898
"2622500",587,11,49,8,38,0.05,10,50,"1898-11-01",1898,1898
"2622536",588,12,49,8,38,2.84,10,50,"1898-12-01",1898,1898
"2622572",589,1,50,8,38,2.07,10,50,"1899-01-01",1899,1899
"2622608",590,2,50,8,38,1.84,10,50,"1899-02-01",1899,1899
"2622644",591,3,50,8,38,-0.75,10,50,"1899-03-01",1899,1899
"2622680",592,4,50,8,38,0.28,10,50,"1899-04-01",1899,1899
"2622716",593,5,50,8,38,-1.14,10,50,"1899-05-01",1899,1899
"2622752",594,6,50,8,38,0.07,10,50,"1899-06-01",1899,1899
"2622788",595,7,50,8,38,0.76,10,50,"1899-07-01",1899,1899
"2622824",596,8,50,8,38,0.79,10,50,"1899-08-01",1899,1899
"2622860",597,9,50,8,38,-0.74,10,50,"1899-09-01",1899,1899
"2622896",598,10,50,8,38,-1.49,10,50,"1899-10-01",1899,1899
"2622932",599,11,50,8,38,2.99,10,50,"1899-11-01",1899,1899
"2622968",600,12,50,8,38,-3.54,10,50,"1899-12-01",1899,1899
"2623004",601,1,51,8,38,1.07,10,50,"1900-01-01",1900,1900
"2623040",602,2,51,8,38,0.59,10,50,"1900-02-01",1900,1900
"2623076",603,3,51,8,38,-2.16,10,50,"1900-03-01",1900,1900
"2623112",604,4,51,8,38,0.23,10,50,"1900-04-01",1900,1900
"2623148",605,5,51,8,38,-0.85,10,50,"1900-05-01",1900,1900
"2623184",606,6,51,8,38,1.07,10,50,"1900-06-01",1900,1900
"2623220",607,7,51,8,38,1.24,10,50,"1900-07-01",1900,1900
"2623256",608,8,51,8,38,0.39,10,50,"1900-08-01",1900,1900
"2623292",609,9,51,8,38,0.2,10,50,"1900-09-01",1900,1900
"2623328",610,10,51,8,38,-0.23,10,50,"1900-10-01",1900,1900
"2623364",611,11,51,8,38,-0.11,10,50,"1900-11-01",1900,1900
"2623400",612,12,51,8,38,1.65,10,50,"1900-12-01",1900,1900
"2623436",613,1,52,8,38,-3.51,10,50,"1901-01-01",1901,1901
"2623472",614,2,52,8,38,-3.33,10,50,"1901-02-01",1901,1901
"2623508",615,3,52,8,38,-1.06,10,50,"1901-03-01",1901,1901
"2623544",616,4,52,8,38,0.81,10,50,"1901-04-01",1901,1901
"2623580",617,5,52,8,38,0.73,10,50,"1901-05-01",1901,1901
"2623616",618,6,52,8,38,0.4,10,50,"1901-06-01",1901,1901
"2623652",619,7,52,8,38,1.41,10,50,"1901-07-01",1901,1901
"2623688",620,8,52,8,38,0.26,10,50,"1901-08-01",1901,1901
"2623724",621,9,52,8,38,0.1,10,50,"1901-09-01",1901,1901
"2623760",622,10,52,8,38,0.13,10,50,"1901-10-01",1901,1901
"2623796",623,11,52,8,38,-0.73,10,50,"1901-11-01",1901,1901
"2623832",624,12,52,8,38,-0.45,10,50,"1901-12-01",1901,1901
"2623868",625,1,53,8,38,2.12,10,50,"1902-01-01",1902,1902
"2623904",626,2,53,8,38,-1.74,10,50,"1902-02-01",1902,1902
"2623940",627,3,53,8,38,0.06,10,50,"1902-03-01",1902,1902
"2623976",628,4,53,8,38,0.49,10,50,"1902-04-01",1902,1902
"2624012",629,5,53,8,38,-2.43,10,50,"1902-05-01",1902,1902
"2624048",630,6,53,8,38,0.64,10,50,"1902-06-01",1902,1902
"2624084",631,7,53,8,38,-1.14,10,50,"1902-07-01",1902,1902
"2624120",632,8,53,8,38,-1.67,10,50,"1902-08-01",1902,1902
"2624156",633,9,53,8,38,-1.44,10,50,"1902-09-01",1902,1902
"2624192",634,10,53,8,38,-1.94,10,50,"1902-10-01",1902,1902
"2624228",635,11,53,8,38,-2.07,10,50,"1902-11-01",1902,1902
"2624264",636,12,53,8,38,-2.86,10,50,"1902-12-01",1902,1902
"2624300",637,1,54,8,38,0.26,10,50,"1903-01-01",1903,1903
"2624336",638,2,54,8,38,2.9,10,50,"1903-02-01",1903,1903
"2624372",639,3,54,8,38,2.38,10,50,"1903-03-01",1903,1903
"2624408",640,4,54,8,38,-1.64,10,50,"1903-04-01",1903,1903
"2624444",641,5,54,8,38,0.6,10,50,"1903-05-01",1903,1903
"2624480",642,6,54,8,38,-0.38,10,50,"1903-06-01",1903,1903
"2624516",643,7,54,8,38,-0.63,10,50,"1903-07-01",1903,1903
"2624552",644,8,54,8,38,-0.97,10,50,"1903-08-01",1903,1903
"2624588",645,9,54,8,38,0.23,10,50,"1903-09-01",1903,1903
"2624624",646,10,54,8,38,0.6,10,50,"1903-10-01",1903,1903
"2624660",647,11,54,8,38,0.19,10,50,"1903-11-01",1903,1903
"2624696",648,12,54,8,38,-1.6,10,50,"1903-12-01",1903,1903
"2624732",649,1,55,8,38,-1.07,10,50,"1904-01-01",1904,1904
"2624768",650,2,55,8,38,0.79,10,50,"1904-02-01",1904,1904
"2624804",651,3,55,8,38,-0.61,10,50,"1904-03-01",1904,1904
"2624840",652,4,55,8,38,1.41,10,50,"1904-04-01",1904,1904
"2624876",653,5,55,8,38,0.33,10,50,"1904-05-01",1904,1904
"2624912",654,6,55,8,38,-0.21,10,50,"1904-06-01",1904,1904
"2624948",655,7,55,8,38,1.22,10,50,"1904-07-01",1904,1904
"2624984",656,8,55,8,38,0.11,10,50,"1904-08-01",1904,1904
"2625020",657,9,55,8,38,-1.04,10,50,"1904-09-01",1904,1904
"2625056",658,10,55,8,38,-0.63,10,50,"1904-10-01",1904,1904
"2625092",659,11,55,8,38,-0.42,10,50,"1904-11-01",1904,1904
"2625128",660,12,55,8,38,1.29,10,50,"1904-12-01",1904,1904
"2625164",661,1,56,8,38,-0.75,10,50,"1905-01-01",1905,1905
"2625200",662,2,56,8,38,1.06,10,50,"1905-02-01",1905,1905
"2625236",663,3,56,8,38,1.05,10,50,"1905-03-01",1905,1905
"2625272",664,4,56,8,38,-0.96,10,50,"1905-04-01",1905,1905
"2625308",665,5,56,8,38,0.11,10,50,"1905-05-01",1905,1905
"2625344",666,6,56,8,38,1.89,10,50,"1905-06-01",1905,1905
"2625380",667,7,56,8,38,1.6,10,50,"1905-07-01",1905,1905
"2625416",668,8,56,8,38,0.32,10,50,"1905-08-01",1905,1905
"2625452",669,9,56,8,38,-0.58,10,50,"1905-09-01",1905,1905
"2625488",670,10,56,8,38,-3.34,10,50,"1905-10-01",1905,1905
"2625524",671,11,56,8,38,-1.37,10,50,"1905-11-01",1905,1905
"2625560",672,12,56,8,38,-0.33,10,50,"1905-12-01",1905,1905
"2625596",673,1,57,8,38,1.19,10,50,"1906-01-01",1906,1906
"2625632",674,2,57,8,38,0.09,10,50,"1906-02-01",1906,1906
"2625668",675,3,57,8,38,-0.78,10,50,"1906-03-01",1906,1906
"2625704",676,4,57,8,38,0.18,10,50,"1906-04-01",1906,1906
"2625740",677,5,57,8,38,0.51,10,50,"1906-05-01",1906,1906
"2625776",678,6,57,8,38,-0.63,10,50,"1906-06-01",1906,1906
"2625812",679,7,57,8,38,-0.11,10,50,"1906-07-01",1906,1906
"2625848",680,8,57,8,38,0.16,10,50,"1906-08-01",1906,1906
"2625884",681,9,57,8,38,-0.32,10,50,"1906-09-01",1906,1906
"2625920",682,10,57,8,38,1.07,10,50,"1906-10-01",1906,1906
"2625956",683,11,57,8,38,1.79,10,50,"1906-11-01",1906,1906
"2625992",684,12,57,8,38,-2.16,10,50,"1906-12-01",1906,1906
"2626028",685,1,58,8,38,0.05,10,50,"1907-01-01",1907,1907
"2626064",686,2,58,8,38,-1.68,10,50,"1907-02-01",1907,1907
"2626100",687,3,58,8,38,-0.3,10,50,"1907-03-01",1907,1907
"2626136",688,4,58,8,38,-0.48,10,50,"1907-04-01",1907,1907
"2626172",689,5,58,8,38,0.28,10,50,"1907-05-01",1907,1907
"2626208",690,6,58,8,38,-1.13,10,50,"1907-06-01",1907,1907
"2626244",691,7,58,8,38,-2.52,10,50,"1907-07-01",1907,1907
"2626280",692,8,58,8,38,-1.17,10,50,"1907-08-01",1907,1907
"2626316",693,9,58,8,38,-0.3,10,50,"1907-09-01",1907,1907
"2626352",694,10,58,8,38,1.33,10,50,"1907-10-01",1907,1907
"2626388",695,11,58,8,38,-0.11,10,50,"1907-11-01",1907,1907
"2626424",696,12,58,8,38,0.5,10,50,"1907-12-01",1907,1907
"2626460",697,1,59,8,38,-1.89,10,50,"1908-01-01",1908,1908
"2626496",698,2,59,8,38,0.75,10,50,"1908-02-01",1908,1908
"2626532",699,3,59,8,38,-0.89,10,50,"1908-03-01",1908,1908
"2626568",700,4,59,8,38,-1.53,10,50,"1908-04-01",1908,1908
"2626604",701,5,59,8,38,0.5,10,50,"1908-05-01",1908,1908
"2626640",702,6,59,8,38,1.06,10,50,"1908-06-01",1908,1908
"2626676",703,7,59,8,38,0.05,10,50,"1908-07-01",1908,1908
"2626712",704,8,59,8,38,-1.34,10,50,"1908-08-01",1908,1908
"2626748",705,9,59,8,38,-0.77,10,50,"1908-09-01",1908,1908
"2626784",706,10,59,8,38,-0.55,10,50,"1908-10-01",1908,1908
"2626820",707,11,59,8,38,-1.73,10,50,"1908-11-01",1908,1908
"2626856",708,12,59,8,38,-1.07,10,50,"1908-12-01",1908,1908
"2626892",709,1,60,8,38,-0.93,10,50,"1909-01-01",1909,1909
"2626928",710,2,60,8,38,-1.95,10,50,"1909-02-01",1909,1909
"2626964",711,3,60,8,38,-1.76,10,50,"1909-03-01",1909,1909
"2627000",712,4,60,8,38,0.18,10,50,"1909-04-01",1909,1909
"2627036",713,5,60,8,38,-0.91,10,50,"1909-05-01",1909,1909
"2627072",714,6,60,8,38,-1.62,10,50,"1909-06-01",1909,1909
"2627108",715,7,60,8,38,-1.87,10,50,"1909-07-01",1909,1909
"2627144",716,8,60,8,38,-0.5,10,50,"1909-08-01",1909,1909
"2627180",717,9,60,8,38,-0.91,10,50,"1909-09-01",1909,1909
"2627216",718,10,60,8,38,0.68,10,50,"1909-10-01",1909,1909
"2627252",719,11,60,8,38,-1.36,10,50,"1909-11-01",1909,1909
"2627288",720,12,60,8,38,0.17,10,50,"1909-12-01",1909,1909
"2627324",721,1,61,8,38,1.37,10,50,"1910-01-01",1910,1910
"2627360",722,2,61,8,38,1.54,10,50,"1910-02-01",1910,1910
"2627396",723,3,61,8,38,0.5,10,50,"1910-03-01",1910,1910
"2627432",724,4,61,8,38,0.18,10,50,"1910-04-01",1910,1910
"2627468",725,5,61,8,38,0.35,10,50,"1910-05-01",1910,1910
"2627504",726,6,61,8,38,1.16,10,50,"1910-06-01",1910,1910
"2627540",727,7,61,8,38,-1.06,10,50,"1910-07-01",1910,1910
"2627576",728,8,61,8,38,-0.15,10,50,"1910-08-01",1910,1910
"2627612",729,9,61,8,38,-0.52,10,50,"1910-09-01",1910,1910
"2627648",730,10,61,8,38,0.25,10,50,"1910-10-01",1910,1910
"2627684",731,11,61,8,38,-1.84,10,50,"1910-11-01",1910,1910
"2627720",732,12,61,8,38,1.58,10,50,"1910-12-01",1910,1910
"2627756",733,1,62,8,38,-0.27,10,50,"1911-01-01",1911,1911
"2627792",734,2,62,8,38,1.02,10,50,"1911-02-01",1911,1911
"2627828",735,3,62,8,38,0.62,10,50,"1911-03-01",1911,1911
"2627864",736,4,62,8,38,-0.22,10,50,"1911-04-01",1911,1911
"2627900",737,5,62,8,38,1.28,10,50,"1911-05-01",1911,1911
"2627936",738,6,62,8,38,-0.12,10,50,"1911-06-01",1911,1911
"2627972",739,7,62,8,38,1.57,10,50,"1911-07-01",1911,1911
"2628008",740,8,62,8,38,2.83,10,50,"1911-08-01",1911,1911
"2628044",741,9,62,8,38,1.01,10,50,"1911-09-01",1911,1911
"2628080",742,10,62,8,38,-0.67,10,50,"1911-10-01",1911,1911
