"","time","month","year","yloc","xloc","value","long","lat","fixedtime","fixedyear","realyear"
"1185130",1673,5,140,10,17,-0.18,-95,40,"1989-05-01",1989,1989
"1185166",1674,6,140,10,17,-1.44,-95,40,"1989-06-01",1989,1989
"1185202",1675,7,140,10,17,0.37,-95,40,"1989-07-01",1989,1989
"1185238",1676,8,140,10,17,-0.01,-95,40,"1989-08-01",1989,1989
"1185274",1677,9,140,10,17,-0.73,-95,40,"1989-09-01",1989,1989
"1185310",1678,10,140,10,17,0.59,-95,40,"1989-10-01",1989,1989
"1185346",1679,11,140,10,17,-0.7,-95,40,"1989-11-01",1989,1989
"1185382",1680,12,140,10,17,-3.73,-95,40,"1989-12-01",1989,1989
"1185418",1681,1,141,10,17,6.57,-95,40,"1990-01-01",1990,1990
"1185454",1682,2,141,10,17,2.26,-95,40,"1990-02-01",1990,1990
"1185490",1683,3,141,10,17,2.42,-95,40,"1990-03-01",1990,1990
"1185526",1684,4,141,10,17,-0.46,-95,40,"1990-04-01",1990,1990
"1185562",1685,5,141,10,17,-1.79,-95,40,"1990-05-01",1990,1990
"1185598",1686,6,141,10,17,0.82,-95,40,"1990-06-01",1990,1990
"1185634",1687,7,141,10,17,-1.2,-95,40,"1990-07-01",1990,1990
"1185670",1688,8,141,10,17,0.32,-95,40,"1990-08-01",1990,1990
"1185706",1689,9,141,10,17,2.62,-95,40,"1990-09-01",1990,1990
"1185742",1690,10,141,10,17,-0.07,-95,40,"1990-10-01",1990,1990
"1185778",1691,11,141,10,17,2.32,-95,40,"1990-11-01",1990,1990
"1185814",1692,12,141,10,17,-1.71,-95,40,"1990-12-01",1990,1990
"1185850",1693,1,142,10,17,-1.51,-95,40,"1991-01-01",1991,1991
"1185886",1694,2,142,10,17,5.14,-95,40,"1991-02-01",1991,1991
"1185922",1695,3,142,10,17,2.46,-95,40,"1991-03-01",1991,1991
"1185958",1696,4,142,10,17,1.4,-95,40,"1991-04-01",1991,1991
"1185994",1697,5,142,10,17,1.48,-95,40,"1991-05-01",1991,1991
"1186030",1698,6,142,10,17,2.02,-95,40,"1991-06-01",1991,1991
"1186066",1699,7,142,10,17,-0.25,-95,40,"1991-07-01",1991,1991
"1186102",1700,8,142,10,17,0.52,-95,40,"1991-08-01",1991,1991
"1186138",1701,9,142,10,17,0.73,-95,40,"1991-09-01",1991,1991
"1186174",1702,10,142,10,17,-0.76,-95,40,"1991-10-01",1991,1991
"1186210",1703,11,142,10,17,-4.14,-95,40,"1991-11-01",1991,1991
"1186246",1704,12,142,10,17,3.74,-95,40,"1991-12-01",1991,1991
"1186282",1705,1,143,10,17,6.35,-95,40,"1992-01-01",1992,1992
"1186318",1706,2,143,10,17,5.53,-95,40,"1992-02-01",1992,1992
"1186354",1707,3,143,10,17,3.09,-95,40,"1992-03-01",1992,1992
"1186390",1708,4,143,10,17,-1.02,-95,40,"1992-04-01",1992,1992
"1186426",1709,5,143,10,17,0.12,-95,40,"1992-05-01",1992,1992
"1186462",1710,6,143,10,17,-1.97,-95,40,"1992-06-01",1992,1992
"1186498",1711,7,143,10,17,-3.89,-95,40,"1992-07-01",1992,1992
"1186534",1712,8,143,10,17,-3.08,-95,40,"1992-08-01",1992,1992
"1186570",1713,9,143,10,17,-0.37,-95,40,"1992-09-01",1992,1992
"1186606",1714,10,143,10,17,-0.14,-95,40,"1992-10-01",1992,1992
"1186642",1715,11,143,10,17,-2.08,-95,40,"1992-11-01",1992,1992
"1186678",1716,12,143,10,17,0.24,-95,40,"1992-12-01",1992,1992
"1186714",1717,1,144,10,17,-1.59,-95,40,"1993-01-01",1993,1993
"1186750",1718,2,144,10,17,-3.68,-95,40,"1993-02-01",1993,1993
"1186786",1719,3,144,10,17,-1.06,-95,40,"1993-03-01",1993,1993
"1186822",1720,4,144,10,17,-1.88,-95,40,"1993-04-01",1993,1993
"1186858",1721,5,144,10,17,-1.05,-95,40,"1993-05-01",1993,1993
"1186894",1722,6,144,10,17,-1.96,-95,40,"1993-06-01",1993,1993
"1186930",1723,7,144,10,17,-1.84,-95,40,"1993-07-01",1993,1993
"1186966",1724,8,144,10,17,-0.32,-95,40,"1993-08-01",1993,1993
"1187002",1725,9,144,10,17,-2.69,-95,40,"1993-09-01",1993,1993
"1187038",1726,10,144,10,17,-1.09,-95,40,"1993-10-01",1993,1993
"1187074",1727,11,144,10,17,-2.24,-95,40,"1993-11-01",1993,1993
"1187110",1728,12,144,10,17,2.46,-95,40,"1993-12-01",1993,1993
"1187146",1729,1,145,10,17,-2.23,-95,40,"1994-01-01",1994,1994
"1187182",1730,2,145,10,17,-4.03,-95,40,"1994-02-01",1994,1994
"1187218",1731,3,145,10,17,2.34,-95,40,"1994-03-01",1994,1994
"1187254",1732,4,145,10,17,-0.34,-95,40,"1994-04-01",1994,1994
"1187290",1733,5,145,10,17,1.34,-95,40,"1994-05-01",1994,1994
"1187326",1734,6,145,10,17,0.92,-95,40,"1994-06-01",1994,1994
"1187362",1735,7,145,10,17,-2.49,-95,40,"1994-07-01",1994,1994
"1187398",1736,8,145,10,17,-1.15,-95,40,"1994-08-01",1994,1994
"1187434",1737,9,145,10,17,1.09,-95,40,"1994-09-01",1994,1994
"1187470",1738,10,145,10,17,1.1,-95,40,"1994-10-01",1994,1994
"1187506",1739,11,145,10,17,1.38,-95,40,"1994-11-01",1994,1994
"1187542",1740,12,145,10,17,1.76,-95,40,"1994-12-01",1994,1994
"1187578",1741,1,146,10,17,1.11,-95,40,"1995-01-01",1995,1995
"1187614",1742,2,146,10,17,2.92,-95,40,"1995-02-01",1995,1995
"1187650",1743,3,146,10,17,0.62,-95,40,"1995-03-01",1995,1995
"1187686",1744,4,146,10,17,-2.73,-95,40,"1995-04-01",1995,1995
"1187722",1745,5,146,10,17,-3.03,-95,40,"1995-05-01",1995,1995
"1187758",1746,6,146,10,17,-0.6,-95,40,"1995-06-01",1995,1995
"1187794",1747,7,146,10,17,-0.07,-95,40,"1995-07-01",1995,1995
"1187830",1748,8,146,10,17,2.1,-95,40,"1995-08-01",1995,1995
"1187866",1749,9,146,10,17,-0.81,-95,40,"1995-09-01",1995,1995
"1187902",1750,10,146,10,17,-0.48,-95,40,"1995-10-01",1995,1995
"1187938",1751,11,146,10,17,-1.72,-95,40,"1995-11-01",1995,1995
"1187974",1752,12,146,10,17,1.62,-95,40,"1995-12-01",1995,1995
"1188010",1753,1,147,10,17,-1.61,-95,40,"1996-01-01",1996,1996
"1188046",1754,2,147,10,17,1.58,-95,40,"1996-02-01",1996,1996
"1188082",1755,3,147,10,17,-2.87,-95,40,"1996-03-01",1996,1996
"1188118",1756,4,147,10,17,-1.32,-95,40,"1996-04-01",1996,1996
"1188154",1757,5,147,10,17,-1.81,-95,40,"1996-05-01",1996,1996
"1188190",1758,6,147,10,17,0.35,-95,40,"1996-06-01",1996,1996
"1188226",1759,7,147,10,17,-2.17,-95,40,"1996-07-01",1996,1996
"1188262",1760,8,147,10,17,-0.92,-95,40,"1996-08-01",1996,1996
"1188298",1761,9,147,10,17,-1.08,-95,40,"1996-09-01",1996,1996
"1188334",1762,10,147,10,17,0.15,-95,40,"1996-10-01",1996,1996
"1188370",1763,11,147,10,17,-4.18,-95,40,"1996-11-01",1996,1996
"1188406",1764,12,147,10,17,-2.47,-95,40,"1996-12-01",1996,1996
"1188442",1765,1,148,10,17,-1.48,-95,40,"1997-01-01",1997,1997
"1188478",1766,2,148,10,17,0.78,-95,40,"1997-02-01",1997,1997
"1188514",1767,3,148,10,17,1.32,-95,40,"1997-03-01",1997,1997
"1188550",1768,4,148,10,17,-3.23,-95,40,"1997-04-01",1997,1997
"1188586",1769,5,148,10,17,-2.67,-95,40,"1997-05-01",1997,1997
"1188622",1770,6,148,10,17,0.52,-95,40,"1997-06-01",1997,1997
"1188658",1771,7,148,10,17,-0.26,-95,40,"1997-07-01",1997,1997
"1188694",1772,8,148,10,17,-0.78,-95,40,"1997-08-01",1997,1997
"1188730",1773,9,148,10,17,1.4,-95,40,"1997-09-01",1997,1997
"1188766",1774,10,148,10,17,0.84,-95,40,"1997-10-01",1997,1997
"1188802",1775,11,148,10,17,-1.59,-95,40,"1997-11-01",1997,1997
"1188838",1776,12,148,10,17,3.29,-95,40,"1997-12-01",1997,1997
"1188874",1777,1,149,10,17,2.48,-95,40,"1998-01-01",1998,1998
"1188910",1778,2,149,10,17,5.62,-95,40,"1998-02-01",1998,1998
"1188946",1779,3,149,10,17,-2.7,-95,40,"1998-03-01",1998,1998
"1188982",1780,4,149,10,17,-0.17,-95,40,"1998-04-01",1998,1998
"1189018",1781,5,149,10,17,2.22,-95,40,"1998-05-01",1998,1998
"1189054",1782,6,149,10,17,-1.67,-95,40,"1998-06-01",1998,1998
"1189090",1783,7,149,10,17,0.03,-95,40,"1998-07-01",1998,1998
"1189126",1784,8,149,10,17,0.77,-95,40,"1998-08-01",1998,1998
"1189162",1785,9,149,10,17,3.7,-95,40,"1998-09-01",1998,1998
"1189198",1786,10,149,10,17,1.27,-95,40,"1998-10-01",1998,1998
"1189234",1787,11,149,10,17,2.39,-95,40,"1998-11-01",1998,1998
"1189270",1788,12,149,10,17,3.53,-95,40,"1998-12-01",1998,1998
"1189306",1789,1,150,10,17,1.06,-95,40,"1999-01-01",1999,1999
"1189342",1790,2,150,10,17,5.7,-95,40,"1999-02-01",1999,1999
"1189378",1791,3,150,10,17,1.57,-95,40,"1999-03-01",1999,1999
"1189414",1792,4,150,10,17,-0.06,-95,40,"1999-04-01",1999,1999
"1189450",1793,5,150,10,17,-0.15,-95,40,"1999-05-01",1999,1999
"1189486",1794,6,150,10,17,-1.08,-95,40,"1999-06-01",1999,1999
"1189522",1795,7,150,10,17,1.1,-95,40,"1999-07-01",1999,1999
"1189558",1796,8,150,10,17,-0.36,-95,40,"1999-08-01",1999,1999
"1189594",1797,9,150,10,17,-0.76,-95,40,"1999-09-01",1999,1999
"1189630",1798,10,150,10,17,0.04,-95,40,"1999-10-01",1999,1999
"1189666",1799,11,150,10,17,4.91,-95,40,"1999-11-01",1999,1999
"1189702",1800,12,150,10,17,4.13,-95,40,"1999-12-01",1999,1999
"1189738",1801,1,151,10,17,3.31,-95,40,"2000-01-01",2000,2000
"1189774",1802,2,151,10,17,5.26,-95,40,"2000-02-01",2000,2000
"1189810",1803,3,151,10,17,3.99,-95,40,"2000-03-01",2000,2000
"1189846",1804,4,151,10,17,0.11,-95,40,"2000-04-01",2000,2000
"1189882",1805,5,151,10,17,1.57,-95,40,"2000-05-01",2000,2000
"1189918",1806,6,151,10,17,-0.76,-95,40,"2000-06-01",2000,2000
"1189954",1807,7,151,10,17,-0.37,-95,40,"2000-07-01",2000,2000
"1189990",1808,8,151,10,17,1.86,-95,40,"2000-08-01",2000,2000
"1190026",1809,9,151,10,17,1.33,-95,40,"2000-09-01",2000,2000
"1190062",1810,10,151,10,17,1.7,-95,40,"2000-10-01",2000,2000
"1190098",1811,11,151,10,17,-4.1,-95,40,"2000-11-01",2000,2000
"1190134",1812,12,151,10,17,-5.21,-95,40,"2000-12-01",2000,2000
"1190170",1813,1,152,10,17,2.69,-95,40,"2001-01-01",2001,2001
"1190206",1814,2,152,10,17,-3.87,-95,40,"2001-02-01",2001,2001
"1190242",1815,3,152,10,17,-1.81,-95,40,"2001-03-01",2001,2001
"1190278",1816,4,152,10,17,1.26,-95,40,"2001-04-01",2001,2001
"1190314",1817,5,152,10,17,0.69,-95,40,"2001-05-01",2001,2001
"1190350",1818,6,152,10,17,-0.23,-95,40,"2001-06-01",2001,2001
"1190386",1819,7,152,10,17,1.05,-95,40,"2001-07-01",2001,2001
"1190422",1820,8,152,10,17,0.89,-95,40,"2001-08-01",2001,2001
"1190458",1821,9,152,10,17,0.38,-95,40,"2001-09-01",2001,2001
"1190494",1822,10,152,10,17,0.17,-95,40,"2001-10-01",2001,2001
"1190530",1823,11,152,10,17,5.58,-95,40,"2001-11-01",2001,2001
"1190566",1824,12,152,10,17,3.84,-95,40,"2001-12-01",2001,2001
"1190602",1825,1,153,10,17,5.07,-95,40,"2002-01-01",2002,2002
"1190638",1826,2,153,10,17,3.54,-95,40,"2002-02-01",2002,2002
"1190674",1827,3,153,10,17,-3.5,-95,40,"2002-03-01",2002,2002
"1190710",1828,4,153,10,17,0.69,-95,40,"2002-04-01",2002,2002
"1190746",1829,5,153,10,17,-1.93,-95,40,"2002-05-01",2002,2002
"1190782",1830,6,153,10,17,2.49,-95,40,"2002-06-01",2002,2002
"1190818",1831,7,153,10,17,2.05,-95,40,"2002-07-01",2002,2002
"1190854",1832,8,153,10,17,0.4,-95,40,"2002-08-01",2002,2002
"1190890",1833,9,153,10,17,1.53,-95,40,"2002-09-01",2002,2002
"1190926",1834,10,153,10,17,-3.5,-95,40,"2002-10-01",2002,2002
"1190962",1835,11,153,10,17,0.19,-95,40,"2002-11-01",2002,2002
"1190998",1836,12,153,10,17,4.18,-95,40,"2002-12-01",2002,2002
"1191034",1837,1,154,10,17,1.83,-95,40,"2003-01-01",2003,2003
"1191070",1838,2,154,10,17,-0.9,-95,40,"2003-02-01",2003,2003
"1191106",1839,3,154,10,17,1.1,-95,40,"2003-03-01",2003,2003
"1191142",1840,4,154,10,17,1.12,-95,40,"2003-04-01",2003,2003
"1191178",1841,5,154,10,17,-1.34,-95,40,"2003-05-01",2003,2003
"1191214",1842,6,154,10,17,-1.38,-95,40,"2003-06-01",2003,2003
"1191250",1843,7,154,10,17,0.35,-95,40,"2003-07-01",2003,2003
"1191286",1844,8,154,10,17,1.66,-95,40,"2003-08-01",2003,2003
"1191322",1845,9,154,10,17,-0.71,-95,40,"2003-09-01",2003,2003
"1191358",1846,10,154,10,17,1.65,-95,40,"2003-10-01",2003,2003
"1191394",1847,11,154,10,17,-0.87,-95,40,"2003-11-01",2003,2003
"1191430",1848,12,154,10,17,3.64,-95,40,"2003-12-01",2003,2003
"1191466",1849,1,155,10,17,0.31,-95,40,"2004-01-01",2004,2004
"1191502",1850,2,155,10,17,-0.82,-95,40,"2004-02-01",2004,2004
"1191538",1851,3,155,10,17,3.86,-95,40,"2004-03-01",2004,2004
"1191574",1852,4,155,10,17,1.32,-95,40,"2004-04-01",2004,2004
"1191610",1853,5,155,10,17,0.31,-95,40,"2004-05-01",2004,2004
"1191646",1854,6,155,10,17,-2.06,-95,40,"2004-06-01",2004,2004
"1191682",1855,7,155,10,17,-1.85,-95,40,"2004-07-01",2004,2004
"1191718",1856,8,155,10,17,-2.23,-95,40,"2004-08-01",2004,2004
"1191754",1857,9,155,10,17,2.73,-95,40,"2004-09-01",2004,2004
"1191790",1858,10,155,10,17,0.89,-95,40,"2004-10-01",2004,2004
"1191826",1859,11,155,10,17,2.13,-95,40,"2004-11-01",2004,2004
"1191862",1860,12,155,10,17,3.46,-95,40,"2004-12-01",2004,2004
"1191898",1861,1,156,10,17,0.26,-95,40,"2005-01-01",2005,2005
"1191934",1862,2,156,10,17,4.39,-95,40,"2005-02-01",2005,2005
"1191970",1863,3,156,10,17,1.66,-95,40,"2005-03-01",2005,2005
"1192006",1864,4,156,10,17,1.73,-95,40,"2005-04-01",2005,2005
"1192042",1865,5,156,10,17,-0.53,-95,40,"2005-05-01",2005,2005
"1192078",1866,6,156,10,17,1.3,-95,40,"2005-06-01",2005,2005
"1192114",1867,7,156,10,17,0.7,-95,40,"2005-07-01",2005,2005
"1192150",1868,8,156,10,17,0.39,-95,40,"2005-08-01",2005,2005
"1192186",1869,9,156,10,17,3.39,-95,40,"2005-09-01",2005,2005
"1192222",1870,10,156,10,17,1,-95,40,"2005-10-01",2005,2005
"1192258",1871,11,156,10,17,2.39,-95,40,"2005-11-01",2005,2005
"1192294",1872,12,156,10,17,-0.15,-95,40,"2005-12-01",2005,2005
"1192330",1873,1,157,10,17,8.95,-95,40,"2006-01-01",2006,2006
"1192366",1874,2,157,10,17,1.36,-95,40,"2006-02-01",2006,2006
"1192402",1875,3,157,10,17,0.8,-95,40,"2006-03-01",2006,2006
"1192438",1876,4,157,10,17,2.86,-95,40,"2006-04-01",2006,2006
"1192474",1877,5,157,10,17,0.97,-95,40,"2006-05-01",2006,2006
"1192510",1878,6,157,10,17,1.06,-95,40,"2006-06-01",2006,2006
"1192546",1879,7,157,10,17,1.45,-95,40,"2006-07-01",2006,2006
"1192582",1880,8,157,10,17,0.47,-95,40,"2006-08-01",2006,2006
"1192618",1881,9,157,10,17,-1.64,-95,40,"2006-09-01",2006,2006
"1192654",1882,10,157,10,17,-1.41,-95,40,"2006-10-01",2006,2006
"1192690",1883,11,157,10,17,0.82,-95,40,"2006-11-01",2006,2006
"1192726",1884,12,157,10,17,4.4,-95,40,"2006-12-01",2006,2006
"1192762",1885,1,158,10,17,1.24,-95,40,"2007-01-01",2007,2007
"1192798",1886,2,158,10,17,-2.91,-95,40,"2007-02-01",2007,2007
"1192834",1887,3,158,10,17,4.81,-95,40,"2007-03-01",2007,2007
"1192870",1888,4,158,10,17,-1.03,-95,40,"2007-04-01",2007,2007
"1192906",1889,5,158,10,17,2.09,-95,40,"2007-05-01",2007,2007
"1192942",1890,6,158,10,17,0.26,-95,40,"2007-06-01",2007,2007
"1192978",1891,7,158,10,17,0.48,-95,40,"2007-07-01",2007,2007
"1193014",1892,8,158,10,17,1.43,-95,40,"2007-08-01",2007,2007
"1193050",1893,9,158,10,17,1.19,-95,40,"2007-09-01",2007,2007
"1193086",1894,10,158,10,17,1.9,-95,40,"2007-10-01",2007,2007
"1193122",1895,11,158,10,17,1.25,-95,40,"2007-11-01",2007,2007
"1193158",1896,12,158,10,17,-1.16,-95,40,"2007-12-01",2007,2007
"1193194",1897,1,159,10,17,-0.3,-95,40,"2008-01-01",2008,2008
"1193230",1898,2,159,10,17,-1.57,-95,40,"2008-02-01",2008,2008
"1193266",1899,3,159,10,17,-0.07,-95,40,"2008-03-01",2008,2008
"1193302",1900,4,159,10,17,-2.33,-95,40,"2008-04-01",2008,2008
"1193338",1901,5,159,10,17,-1.46,-95,40,"2008-05-01",2008,2008
"1193374",1902,6,159,10,17,-0.56,-95,40,"2008-06-01",2008,2008
"1193410",1903,7,159,10,17,-0.15,-95,40,"2008-07-01",2008,2008
"1193446",1904,8,159,10,17,-0.4,-95,40,"2008-08-01",2008,2008
"1193482",1905,9,159,10,17,0.31,-95,40,"2008-09-01",2008,2008
"1193518",1906,10,159,10,17,-0.14,-95,40,"2008-10-01",2008,2008
"1193554",1907,11,159,10,17,0.89,-95,40,"2008-11-01",2008,2008
"1193590",1908,12,159,10,17,-2.17,-95,40,"2008-12-01",2008,2008
"1193626",1909,1,160,10,17,0.6,-95,40,"2009-01-01",2009,2009
"1193662",1910,2,160,10,17,2.25,-95,40,"2009-02-01",2009,2009
"1193698",1911,3,160,10,17,0.47,-95,40,"2009-03-01",2009,2009
"1193734",1912,4,160,10,17,-1.21,-95,40,"2009-04-01",2009,2009
"1193770",1913,5,160,10,17,0.12,-95,40,"2009-05-01",2009,2009
"1193806",1914,6,160,10,17,-0.91,-95,40,"2009-06-01",2009,2009
"1193842",1915,7,160,10,17,-2.89,-95,40,"2009-07-01",2009,2009
"1193878",1916,8,160,10,17,-1.61,-95,40,"2009-08-01",2009,2009
"1193914",1917,9,160,10,17,0.11,-95,40,"2009-09-01",2009,2009
"1193950",1918,10,160,10,17,-4.12,-95,40,"2009-10-01",2009,2009
"1193986",1919,11,160,10,17,3.82,-95,40,"2009-11-01",2009,2009
"1194022",1920,12,160,10,17,-2.81,-95,40,"2009-12-01",2009,2009
"1194058",1921,1,161,10,17,-1.58,-95,40,"2010-01-01",2010,2010
"1194094",1922,2,161,10,17,-2.83,-95,40,"2010-02-01",2010,2010
"1194130",1923,3,161,10,17,2.05,-95,40,"2010-03-01",2010,2010
"1194166",1924,4,161,10,17,2.83,-95,40,"2010-04-01",2010,2010
"1194202",1925,5,161,10,17,-1.01,-95,40,"2010-05-01",2010,2010
"1194238",1926,6,161,10,17,0.51,-95,40,"2010-06-01",2010,2010
"1194274",1927,7,161,10,17,-0.08,-95,40,"2010-07-01",2010,2010
"1194310",1928,8,161,10,17,1.68,-95,40,"2010-08-01",2010,2010
"1194346",1929,9,161,10,17,0.34,-95,40,"2010-09-01",2010,2010
"1194382",1930,10,161,10,17,1.75,-95,40,"2010-10-01",2010,2010
"1194418",1931,11,161,10,17,0.55,-95,40,"2010-11-01",2010,2010
"1194454",1932,12,161,10,17,-0.44,-95,40,"2010-12-01",2010,2010
"1194490",1933,1,162,10,17,-1.98,-95,40,"2011-01-01",2011,2011
"1194526",1934,2,162,10,17,-1.02,-95,40,"2011-02-01",2011,2011
"1194562",1935,3,162,10,17,-0.34,-95,40,"2011-03-01",2011,2011
"1194598",1936,4,162,10,17,-0.57,-95,40,"2011-04-01",2011,2011
"1194634",1937,5,162,10,17,-1,-95,40,"2011-05-01",2011,2011
"1194670",1938,6,162,10,17,-0.27,-95,40,"2011-06-01",2011,2011
"1194706",1939,7,162,10,17,1.93,-95,40,"2011-07-01",2011,2011
"1194742",1940,8,162,10,17,0.32,-95,40,"2011-08-01",2011,2011
"1194778",1941,9,162,10,17,-1.29,-95,40,"2011-09-01",2011,2011
"1194814",1942,10,162,10,17,1.52,-95,40,"2011-10-01",2011,2011
"1194850",1943,11,162,10,17,1.12,-95,40,"2011-11-01",2011,2011
"1194886",1944,12,162,10,17,3.16,-95,40,"2011-12-01",2011,2011
"1194922",1945,1,163,10,17,4.82,-95,40,"2012-01-01",2012,2012
"1194958",1946,2,163,10,17,2.52,-95,40,"2012-02-01",2012,2012
"1194994",1947,3,163,10,17,9.08,-95,40,"2012-03-01",2012,2012
"1195030",1948,4,163,10,17,2.53,-95,40,"2012-04-01",2012,2012
"1195066",1949,5,163,10,17,2.16,-95,40,"2012-05-01",2012,2012
"1195102",1950,6,163,10,17,1.38,-95,40,"2012-06-01",2012,2012
"1195138",1951,7,163,10,17,2.91,-95,40,"2012-07-01",2012,2012
"1195174",1952,8,163,10,17,-0.26,-95,40,"2012-08-01",2012,2012
"1195210",1953,9,163,10,17,0.24,-95,40,"2012-09-01",2012,2012
